2024-03-01 12:03:00,605 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-impl-1.9.16.jar
2024-03-01 12:03:00,606 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-named-locks-1.9.16.jar
2024-03-01 12:03:00,606 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-provider-3.9.5.jar
2024-03-01 12:03:00,606 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-spi-1.9.16.jar
2024-03-01 12:03:00,607 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-file-1.9.16.jar
2024-03-01 12:03:00,607 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-http-1.9.16.jar
2024-03-01 12:03:00,607 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-wagon-1.9.16.jar
2024-03-01 12:03:00,620 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-util-1.9.16.jar
2024-03-01 12:03:00,621 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-3.9.5.jar
2024-03-01 12:03:00,621 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-builder-3.9.5.jar
2024-03-01 12:03:00,622 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-shared-utils-3.3.4.jar
2024-03-01 12:03:00,623 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.inject-0.3.5.jar
2024-03-01 12:03:00,624 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.plexus-0.3.5.jar
2024-03-01 12:03:00,624 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-build-api-0.0.7.jar
2024-03-01 12:03:00,625 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-cipher-2.0.jar
2024-03-01 12:03:00,625 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-classworlds-2.7.0.jar
2024-03-01 12:03:00,626 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-component-annotations-2.1.0.jar
2024-03-01 12:03:00,627 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-interpolation-1.26.jar
2024-03-01 12:03:00,631 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-sec-dispatcher-2.0.jar
2024-03-01 12:03:00,632 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-utils-3.5.1.jar
2024-03-01 12:03:00,633 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-file-3.5.3.jar
2024-03-01 12:03:00,634 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-3.5.3.jar
2024-03-01 12:03:00,634 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-shared-3.5.3.jar
2024-03-01 12:03:00,635 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-provider-api-3.5.3.jar
2024-03-01 12:03:00,637 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.3.jre [10])
2024-03-01 12:03:00,638 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\com.google.guava_32.1.3.jre.jar
2024-03-01 12:03:00,639 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.11 [517])
2024-03-01 12:03:00,640 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\slf4j.api_2.0.11.jar
2024-03-01 12:03:00,640 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2024-03-01 12:03:00,641 [Worker-50: Launching mavenrun-05cbd82a-5c23-4762-a42e-a4b36ff6c9b4] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\user\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
